Incident ID,Incident Date,State,State Code,City Or County,Address,Business/Location Name,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested,Operations
2887734,2024-04-12T00:00:00Z,Tennessee,47,Memphis,4851 Elvis Presley Blvd,Whitehaven High School,0,0,0,0,1,N/A
2878526,2024-04-11T00:00:00Z,Utah,49,Roy,2150 W 4800 S,Roy High School,0,0,0,0,1,N/A
2874544,2024-04-09T00:00:00Z,New Mexico,35,Roswell,600 E Hobbs St,Pecos Elementary School,0,0,0,0,3,N/A
2876058,2024-04-09T00:00:00Z,California,6,Windsor,8695 Windsor Rd,Windsor High School,0,0,0,0,1,N/A
2878582,2024-04-09T00:00:00Z,New Mexico,35,Albuquerque,1240 Bellamah Ave NW,Ace Leadership High School,0,0,0,0,1,N/A
2874331,2024-04-08T00:00:00Z,Washington,53,Vancouver,601 SE 192nd Ave,Shahala Middle School,0,0,0,0,1,N/A
2872675,2024-04-05T00:00:00Z,Illinois,17,Wood River,777 N Wood River Ave,East Alton – Wood River High School,0,0,0,0,1,N/A
2894521,2024-04-04T00:00:00Z,Missouri,29,Springfield,840 S Jefferson Ave,Reed Academy,0,0,0,0,0,N/A
2871227,2024-04-04T00:00:00Z,Maryland,24,Middle River,11640 Crossroads Cir,Crossroads Center,0,0,0,0,1,N/A
2871451,2024-04-03T00:00:00Z,Florida,12,Pensacola,2701 N Q St,CA Weis Elementary School,0,0,0,0,0,N/A
2872170,2024-04-02T00:00:00Z,Illinois,17,Chicago,1313 S Sacramento Dr,Collins Academy High School,0,0,0,0,0,N/A
2869916,2024-04-02T00:00:00Z,North Carolina,37,Durham,609 E Lawson St,North Carolina Central University,0,1,0,0,0,N/A
2869041,2024-04-02T00:00:00Z,Minnesota,27,Burnsville,600 State Hwy 13,Burnsville High School,0,0,0,0,1,N/A
2870131,2024-04-02T00:00:00Z,Texas,48,Houston,3000 Spears Rd,Claughton Middle School,0,0,0,0,1,N/A
2869592,2024-04-02T00:00:00Z,Massachusetts,25,Cambridge,459 Broadway Ct,Cambridge Rindge and Latin School,0,0,0,0,0,N/A
2869378,2024-04-01T00:00:00Z,Florida,12,Sanford,4243 17-92 Hwy,Elevation High School,0,0,0,0,1,N/A
2868881,2024-04-01T00:00:00Z,Arizona,4,Phoenix,350 Sahuarita Rd,Sahuarita Middle School,0,0,0,0,1,N/A
2868859,2024-04-01T00:00:00Z,Arizona,4,Phoenix,N/A,Madison Rose Lane Elementary School,0,0,0,0,1,N/A
2866654,2024-03-29T00:00:00Z,South Carolina,45,Orangeburg,300 College Ave,South Carolina State University - Oliver C Dawson Stadium,0,0,0,0,1,N/A
2864722,2024-03-28T00:00:00Z,Louisiana,22,Shreveport,6115 E Kings Hwy,Captain Shreve High School,0,0,0,0,3,N/A
2864910,2024-03-28T00:00:00Z,South Carolina,45,Chester,1330 J A Cochran Bypass,Chester High School,0,0,0,0,1,N/A
2867198,2024-03-28T00:00:00Z,California,6,Lompoc,4350 Constellation Rd,Cabrillo High School,0,0,0,0,1,N/A
2864654,2024-03-28T00:00:00Z,Tennessee,47,Dover,120 Robertson Hill Rd,Stewart County High School,0,0,0,0,0,N/A
2864071,2024-03-27T00:00:00Z,Washington,53,Pullman,1302 Cougar Way,Washington State University - Global Scholars Hall,0,0,0,0,0,N/A
2863077,2024-03-26T00:00:00Z,Nevada,32,Las Vegas,7808 Torrey Pines Dr,Canarelli Middle School,0,0,0,0,1,N/A
2863281,2024-03-26T00:00:00Z,Missouri,29,Charleston,606 S Thorn St,Charleston High School,0,0,0,0,1,N/A
2862064,2024-03-25T00:00:00Z,Texas,48,Vernon,2200 Yamparika St,Vernon Middle School,0,0,0,0,2,N/A
2861924,2024-03-23T00:00:00Z,North Carolina,37,Charlotte,9201 University City Blvd,University of North Carolina at Charlotte,0,0,0,0,1,N/A
2862743,2024-03-22T00:00:00Z,North Carolina,37,Charlotte,4301 Sandy Porter Rd,Olympic High School,0,0,0,0,0,N/A
2860442,2024-03-22T00:00:00Z,Florida,12,Miami,5720 NW 13th Ave,Orchard Villa Elementary School,0,0,0,0,1,N/A
2878477,2024-03-22T00:00:00Z,Tennessee,47,Memphis,3350 N Trezevant St,Trezevant High School,0,0,0,0,2,N/A
2859289,2024-03-21T00:00:00Z,Mississippi,28,Canton,529 Mace St,Canton Middle School,0,0,0,0,1,N/A
2861944,2024-03-21T00:00:00Z,North Carolina,37,Wilmington,2700 N College Rd,Emsley A Laney High School,0,0,0,0,1,N/A
2859687,2024-03-21T00:00:00Z,California,6,Pomona,100 Diamond Ranch Rd,Diamond Ranch High School,0,0,0,0,0,N/A
2859362,2024-03-21T00:00:00Z,Ohio,39,Toledo,1755 E Broadway St,East Broadway Elementary School,0,0,0,0,1,N/A
2858943,2024-03-20T00:00:00Z,North Carolina,37,Newton Grove,12081 Hobbton Hwy,Hobbton Middle School,0,0,0,0,1,N/A
2863087,2024-03-20T00:00:00Z,Illinois,17,Chicago,1116 N Kedzie Ave,Association House High School,0,0,0,0,1,N/A
2858909,2024-03-20T00:00:00Z,California,6,Victorville,18422 Bear Valley Rd,Victor Valley College,0,0,0,0,1,N/A
2858061,2024-03-20T00:00:00Z,Arizona,4,Flagstaff,2801 N Izabel St,Coconino High School,0,0,0,0,0,N/A
2857957,2024-03-20T00:00:00Z,North Carolina,37,Pembroke,505 S Jones St,Pembroke Elementary,0,0,0,0,1,N/A
2862639,2024-03-20T00:00:00Z,Ohio,39,Cincinnati (Lockland),249 W Forrer,Lockland High School,0,0,0,0,1,N/A
2858231,2024-03-20T00:00:00Z,Indiana,18,Terre Haute,6601 S Carlisle St,Honey Creek Middle School,0,0,0,0,0,N/A
2858456,2024-03-19T00:00:00Z,Texas,48,Rosharon,5151 Savannah Pkwy,Savannah Lakes Elementary,0,0,0,0,0,N/A
2859084,2024-03-19T00:00:00Z,North Carolina,37,Charlotte,9201 University City Blvd,University of North Carolina Charlotte,0,0,0,0,1,N/A
2857105,2024-03-19T00:00:00Z,Texas,48,Spring (Klein),10201 Spring Cypress Rd,Klein Cain High School,0,0,0,0,1,N/A
2857687,2024-03-19T00:00:00Z,Illinois,17,Dunlap,13120 IL-91,Dunlap Valley Middle School,0,0,0,0,1,N/A
2856301,2024-03-18T00:00:00Z,Alabama,1,Huntsville,4900 Meridian St N,Alabama A&M Knight Complex West,0,0,0,1,0,N/A
2860564,2024-03-18T00:00:00Z,Pennsylvania,42,Hermitage,N/A,Hermitage School District,0,0,0,0,0,N/A
2856322,2024-03-18T00:00:00Z,Florida,12,Gulf Breeze,675 Gulf Breeze Pkwy,Gulf Breeze High School,0,0,0,0,1,N/A
2860888,2024-03-18T00:00:00Z,Louisiana,22,Baton Rouge,3650 Nicholson Dr,"Nicholson Gateway Apartments ""Canal Hall""",0,0,0,0,0,N/A
2859077,2024-03-15T00:00:00Z,North Carolina,37,Charlotte,9328 Van Landingham Rd,University of North Carolina Charlotte,0,0,0,0,1,N/A
2854686,2024-03-15T00:00:00Z,Wisconsin,55,Fish Creek,3924 WI-42,Gibraltar High School,0,0,0,0,1,N/A
2854191,2024-03-15T00:00:00Z,California,6,Antioch,2801 Roosevelt Ln,Belshaw Elementary School,0,0,0,0,0,N/A
2854913,2024-03-14T00:00:00Z,Florida,12,Palm Beach Gardens (Riviera Beach),1232 W 31st St,Jackson Daycare Center,0,0,0,0,0,N/A
2864491,2024-03-14T00:00:00Z,Georgia,13,Marietta,2525 Sandy Plains Rd,Sprayberry High School,0,0,0,0,1,N/A
2853540,2024-03-14T00:00:00Z,Maryland,24,Baltimore,1901 Delvale Ave,Dundalk High School,0,0,0,0,1,N/A
2860142,2024-03-13T00:00:00Z,Oklahoma,40,Tulsa,6636 S Mingo Rd,Union High School,0,0,0,0,1,N/A
2852677,2024-03-13T00:00:00Z,Ohio,39,Massillon,3737 13th St SW,Perry High School,0,0,0,0,1,N/A
2852763,2024-03-13T00:00:00Z,Washington,53,Seattle,E Jefferson St and 23rd Ave,N/A,0,1,0,0,0,N/A
2852530,2024-03-13T00:00:00Z,Virginia,51,Arlington,2121 N Culpeper St,Langston High School Continuation Program,0,0,0,0,1,N/A
2852785,2024-03-12T00:00:00Z,Washington,53,Tacoma,701 S 37th St,Lincoln High School,0,0,0,0,1,N/A
2851616,2024-03-12T00:00:00Z,Maryland,24,Gaithersburg,101 Education Blvd,Gaithersburg High School,0,0,0,0,1,N/A
2853247,2024-03-12T00:00:00Z,California,6,Redwood City,1968 Old County Rd,Redwood High School,0,0,0,0,1,N/A
2851531,2024-03-12T00:00:00Z,Missouri,29,Riverside,4500 River Pk Dr,Park Hill South High School,0,0,0,0,1,N/A
2851386,2024-03-12T00:00:00Z,Ohio,39,Cincinnati,1231 W Kemper Rd,Winton Woods High School,0,0,0,0,1,N/A
2852418,2024-03-12T00:00:00Z,Georgia,13,Grovetown,2010 Warrior Way,Grovetown High School,0,0,0,0,0,N/A
2853929,2024-03-12T00:00:00Z,New Mexico,35,Albuquerque,N/A,N/A,0,0,0,0,1,N/A
2865749,2024-03-12T00:00:00Z,Georgia,13,Cumming,4155 Drew Rd,West Forsyth High School,0,0,0,0,1,N/A
2856620,2024-03-11T00:00:00Z,Arkansas,5,Sulphur Rock,480 N Main St,Sulphur Rock Elementary and Preschool,0,0,0,0,0,N/A
2850326,2024-03-11T00:00:00Z,North Carolina,37,Charlotte (Mint Hill),10505 Clear Creek Commerce Dr,Rocky River High School,0,0,0,0,0,N/A
2850638,2024-03-11T00:00:00Z,Massachusetts,25,Springfield,1250 State St,Springfield High School of Science & Technology,0,0,0,0,1,N/A
2883908,2024-03-10T00:00:00Z,Texas,48,Beaumont,795 Colorado Ave,Lamar University / Gentry Hall,0,0,0,0,1,N/A
2849040,2024-03-08T00:00:00Z,Georgia,13,Lawrenceville,1335 Old Norcross Rd,Discovery High School,0,0,0,0,1,N/A
2852735,2024-03-07T00:00:00Z,New York,36,Liberty,125 Buckley St,Liberty High School,0,0,0,0,1,N/A
2847896,2024-03-07T00:00:00Z,Arizona,4,Phoenix,E Van Buren St and 48th St,Maricopa Community College,0,0,1,0,0,N/A
2847657,2024-03-07T00:00:00Z,Tennessee,47,Chattanooga,2500 Market St,The Howard School,0,0,0,0,1,N/A
2847448,2024-03-07T00:00:00Z,New York,36,Brooklyn,400 Ashford St,P.S. 158 — The Warwick Community School,0,0,0,0,0,N/A
2849371,2024-03-07T00:00:00Z,Kentucky,21,Lexington,401 Reed Ln,Lafayette Senior High School,0,0,0,0,0,N/A
2847981,2024-03-07T00:00:00Z,Wisconsin,55,Milwaukee,6700 N 80th St,Morse Middle School,0,0,0,0,1,N/A
2846687,2024-03-06T00:00:00Z,Virginia,51,Franklin,300 Morton St,S.P. Morton Elementary School,0,0,0,0,0,N/A
2855707,2024-03-06T00:00:00Z,Washington,53,Yelm,10605 Carter St SE,Ridgeline Middle School,0,0,0,0,1,N/A
2847400,2024-03-06T00:00:00Z,Maryland,24,Waldorf,5305 Piney Church Rd,St. Charles High School,0,0,0,0,0,N/A
2846148,2024-03-05T00:00:00Z,Pennsylvania,42,Philadelphia,1402 W Oxford St,New Barber's Hall,0,1,0,0,0,N/A
2850648,2024-03-05T00:00:00Z,Washington,53,Kennewick,560 W 6th Ave,Kennewick High School,0,0,0,0,1,N/A
2845811,2024-03-05T00:00:00Z,Indiana,18,Fishers,11300 E 121st St,Hoosier Road Elementary School,0,0,0,0,1,N/A
2845888,2024-03-05T00:00:00Z,Indiana,18,Indianapolis (Lawrence),7510 E 53rd St,Harrison Hill Elementary School,0,1,0,0,1,N/A
2846071,2024-03-04T00:00:00Z,Oklahoma,40,Tishomingo,Airport Rd,Murray State College Firing Range,0,1,0,0,0,N/A
2845060,2024-03-04T00:00:00Z,Tennessee,47,Brighton,8045 US-51,Brighton High School,0,0,0,0,1,N/A
2846853,2024-03-04T00:00:00Z,Texas,48,Corpus Christi,1 Battlin Buc Blvd,Roy Miller High School,0,0,0,0,2,N/A
2844808,2024-03-04T00:00:00Z,South Carolina,45,Hartsville,300 E College Ave,Coker University,0,0,0,0,1,N/A
2845631,2024-03-04T00:00:00Z,North Carolina,37,Winston Salem (Winston-salem),3507 Midway School Rd,Oak Grove High School,0,0,0,0,0,N/A
2843300,2024-03-02T00:00:00Z,Indiana,18,Rochester,1645 S Park Rd,Rochester High School,0,0,0,0,1,N/A
2843527,2024-03-02T00:00:00Z,Missouri,29,Kansas City (North Kansas City),620 E 23rd Ave,North Kansas City High School,0,2,0,0,2,N/A
2842959,2024-03-01T00:00:00Z,Ohio,39,Cleveland (Lyndhurst),4875 Glenlyn Rd,Charles F. Brush High School,0,0,0,0,1,N/A
2842603,2024-03-01T00:00:00Z,Virginia,51,Alexandria,530 S St Asaph St,Lyles-Crouch Traditional Academy,0,0,0,0,0,N/A
2842662,2024-03-01T00:00:00Z,North Carolina,37,Wilson,500 Harrison Dr,Fike High School,0,0,0,0,0,N/A
2842890,2024-03-01T00:00:00Z,Louisiana,22,Carencro,200 block of Bradford Dr,N/A,1,0,0,0,3,N/A
2842517,2024-03-01T00:00:00Z,North Carolina,37,Charlotte (Mint Hill),10505 Clear Creek Commerce Dr,Rocky River High School,0,0,0,0,0,N/A
2845398,2024-03-01T00:00:00Z,Utah,49,Layton,440 Wasatch Dr,Layton High School,0,0,0,0,1,N/A
2843075,2024-03-01T00:00:00Z,Arkansas,5,Little Rock,21501 Cantrell Rd,Joe T. Robinson High School,0,0,0,0,1,N/A
2841708,2024-02-29T00:00:00Z,Tennessee,47,Memphis,1363 E Person Ave,Hamilton High School,0,0,0,0,1,N/A
2841710,2024-02-29T00:00:00Z,Virginia,51,Vinton,2902 E Washington Ave,William Byrd High School,0,0,0,0,1,N/A
2842837,2024-02-29T00:00:00Z,Texas,48,Temple,8818 Tarver Dr,Lake Belton Middle School,0,0,0,0,0,N/A
2842653,2024-02-29T00:00:00Z,Texas,48,Midlothian,923 S 9th St,Midlothian High School,0,0,0,0,1,N/A
2841420,2024-02-29T00:00:00Z,Texas,48,Houston,6700 Bellaire Blvd,KIPP Connect Primary,0,0,0,0,1,N/A
2841234,2024-02-29T00:00:00Z,South Carolina,45,Greenville,44 Merriwoods Dr,Tanglewood Middle School,0,0,0,0,1,N/A
2842499,2024-02-29T00:00:00Z,North Carolina,37,Asheville,211 S French Broad Ave,Asheville Middle School,0,0,0,0,1,N/A
2842712,2024-02-29T00:00:00Z,Florida,12,Jacksonville,590 Duval Station Rd,First Coast High School,0,0,0,0,1,N/A
2842874,2024-02-28T00:00:00Z,Arizona,4,Buckeye,3000 S Apache Rd,Youngker High School,0,0,0,0,1,N/A
2846880,2024-02-28T00:00:00Z,Oklahoma,40,Poteau,101 Pirate Ln,Poteau High School,0,0,0,0,0,N/A
2875825,2024-02-28T00:00:00Z,South Carolina,45,Hilton Head Island,10 Bus Dr,Hilton Head Island School for the Creative Arts,0,0,0,0,0,N/A
2842167,2024-02-28T00:00:00Z,Mississippi,28,Jackson,2940 Belvedere Dr,Peeples Middle School,0,0,0,0,1,N/A
2840986,2024-02-27T00:00:00Z,New Jersey,34,Newark,279 Chancellor Ave,Weequahic High School,0,0,0,0,1,N/A
2839965,2024-02-27T00:00:00Z,Kentucky,21,Erlanger,305 Bartlett Ave,Tichenor Middle School,0,0,0,0,1,N/A
2843338,2024-02-27T00:00:00Z,Georgia,13,Snellville,2288 Main St E,South Gwinnett High School,0,0,0,0,1,N/A
2840561,2024-02-27T00:00:00Z,Delaware,10,Georgetown,26026 Patriots Way,Sussex Central High School,0,0,0,0,2,N/A
2848047,2024-02-27T00:00:00Z,South Carolina,45,Myrtle Beach,3301 N Oak St,Horry County Adult Education,0,0,0,0,1,N/A
2840902,2024-02-27T00:00:00Z,Illinois,17,Carol Stream,475 Chippewa Trail,Roy De Shane Elementary School,0,0,0,0,1,N/A
2840993,2024-02-27T00:00:00Z,Kentucky,21,Louisville,5901 Greenwood Rd,Pleasure Ridge Park High School,0,0,0,0,0,N/A
2838533,2024-02-26T00:00:00Z,Texas,48,Odessa,1301 Dotsy Ave,Odessa High School,0,1,0,0,1,N/A
2838750,2024-02-26T00:00:00Z,North Carolina,37,Shelby,230 E Dixon Blvd,Shelby High School,0,0,0,0,0,N/A
2846429,2024-02-26T00:00:00Z,South Carolina,45,Mccormick,192 Gettys Rd,South Carolina Governor's School for Agriculture at John de la Howe,0,0,0,0,0,N/A
2839332,2024-02-26T00:00:00Z,Arizona,4,Casa Grande,1556 N Arizola Rd,Vista Grande High School,0,0,0,0,1,N/A
2839083,2024-02-26T00:00:00Z,Tennessee,47,Nashville,904 26th Ave N,Pearl Cohn High School,0,0,0,0,2,N/A
2840132,2024-02-26T00:00:00Z,Missouri,29,Saint Louis,5401 Lucas and Hunt Rd,Lutheran North High School,0,0,0,0,1,N/A
2840053,2024-02-25T00:00:00Z,Illinois,17,Evanston,70 Arts Cir Dr,Henry and Leigh Bienen School of Music Northwestern University,0,0,0,0,0,N/A
2836786,2024-02-23T00:00:00Z,West Virginia,54,Bluefield,2915 Old Bramwell Rd,Brushfork Armory,0,1,0,0,0,N/A
2837275,2024-02-23T00:00:00Z,Florida,12,Palmetto,1200 17th St W,Palmetto High School,0,0,0,0,1,N/A
2842713,2024-02-23T00:00:00Z,Indiana,18,Portland,414 Floral Ave,Jay School Corporation,0,0,0,0,1,N/A
2837638,2024-02-23T00:00:00Z,Illinois,17,Gurnee,4460 Old Grand Ave,Viking Middle School,0,0,0,0,1,N/A
2838759,2024-02-23T00:00:00Z,Pennsylvania,42,Elverson,4897 N Twin Valley Rd,Twin Valley High School,0,0,0,0,0,N/A
2836933,2024-02-23T00:00:00Z,Kansas,20,Olathe,21300 College Blvd,Olathe Northwest High School,0,0,0,0,1,N/A
2848911,2024-02-23T00:00:00Z,Wyoming,56,Gillette,1000 Camel Dr,Campbell County High School,0,0,0,0,1,N/A
2836670,2024-02-22T00:00:00Z,Tennessee,47,Memphis,1530 Dellwood Ave,MLK College Preparatory High School,0,0,0,0,2,N/A
2835797,2024-02-22T00:00:00Z,Florida,12,Fort Lauderdale,2501 NW 11th St,Dillard High School,0,0,0,0,1,N/A
2837669,2024-02-22T00:00:00Z,Georgia,13,Gainesville,2723 Tumbling Creek Rd,Lanier College and Career Academy,0,0,0,0,1,N/A
2836237,2024-02-22T00:00:00Z,Ohio,39,Canal Winchester,300 Washington St,Canal Winchester High School,0,0,0,0,1,N/A
2836133,2024-02-21T00:00:00Z,Ohio,39,Euclid,22555 Tracy Ave,Euclid Middle School,0,0,0,0,1,N/A
2835989,2024-02-21T00:00:00Z,Nevada,32,Las Vegas,4291 Pennwood Ave,Clark High School,0,0,0,0,2,N/A
2835770,2024-02-21T00:00:00Z,Texas,48,Edinburg,1414 N Alamo Rd,Economedes High School,0,0,0,0,1,N/A
2834976,2024-02-21T00:00:00Z,Arkansas,5,Sheridan,510 W Church St,Alternative Learning Academy,0,0,0,0,1,N/A
2839768,2024-02-20T00:00:00Z,North Carolina,37,Greensboro,2407 S Holden Rd,Smith High School,0,0,0,0,0,N/A
2834943,2024-02-20T00:00:00Z,Michigan,26,Saginaw,3100 Webber St,Saginaw High School,0,0,0,0,1,N/A
2834896,2024-02-20T00:00:00Z,South Carolina,45,Leesville (Batesburg-leesville),425 Shealy Rd,Batesburg-Leesville Middle School,0,0,0,0,1,N/A
2834793,2024-02-20T00:00:00Z,Virginia,51,Richmond,2409 Webber Ave,Oak Grove/Bellameade Elementary School,0,0,0,0,0,N/A
2834843,2024-02-20T00:00:00Z,Texas,48,Amarillo,2815 Martin Rd,Travis Middle School,0,0,0,0,2,N/A
2836233,2024-02-20T00:00:00Z,Alabama,1,Pell City,1300 Cogswell Ave,Pell City High School,0,0,0,0,2,N/A
2833248,2024-02-19T00:00:00Z,Texas,48,Mesquite,3200 Oates Dr,Pioneer Technology & Arts Academy,0,0,0,1,1,N/A
2834311,2024-02-16T00:00:00Z,Georgia,13,Athens,810 S Lumpkin St,University of Georgia,0,0,0,0,1,N/A
2833517,2024-02-16T00:00:00Z,Louisiana,22,Lake Charles,2300 Medora St,Ray D Molo Middle School,0,0,0,0,1,N/A
2831125,2024-02-16T00:00:00Z,North Carolina,37,Ramseur,390 Eastern Randolph Rd,Eastern Randolph High School,0,0,0,0,0,N/A
2831226,2024-02-16T00:00:00Z,Tennessee,47,Nashville,1252 Foster Ave,STEM Prep Academy High School,0,0,0,0,1,N/A
2830636,2024-02-16T00:00:00Z,Colorado,8,Colorado Springs,4725 Clyde Way,Alpine Village at UC - Colorado Springs,2,0,0,0,1,N/A
2860829,2024-02-16T00:00:00Z,Wisconsin,55,Racine,2333 Northwestern Ave,Turning Point Academy,0,0,0,0,1,N/A
2830288,2024-02-15T00:00:00Z,Tennessee,47,Nashville,123 Douglas Ave,KIPP Nashville Collegiate High School,0,0,0,0,1,N/A
2829777,2024-02-15T00:00:00Z,North Carolina,37,Fayetteville,1624 Ireland Dr,Douglas Byrd High School,0,0,0,0,1,N/A
2830126,2024-02-15T00:00:00Z,Pennsylvania,42,Harrisburg,626 Rutherford Rd,Central Dauphin East High School,0,0,0,0,1,N/A
2830793,2024-02-15T00:00:00Z,South Carolina,45,Irmo,1400 Old Tamah Rd,Dutch Fork High School,0,0,0,0,1,N/A
2830253,2024-02-14T00:00:00Z,Texas,48,Lufkin,309 S Medford Dr,Lufkin High School,0,0,0,0,0,N/A
2828898,2024-02-14T00:00:00Z,Georgia,13,Atlanta,3450 Benjamin E Mays Dr SW,Benjamin E. Mays High School,0,4,0,0,1,N/A
2829104,2024-02-14T00:00:00Z,Maryland,24,Baltimore,1400 Exeter Hall Ave,The Stadium School,0,0,0,0,1,N/A
2831250,2024-02-14T00:00:00Z,Alabama,1,Birmingham,950 Springville Rd,Huffman High School,0,0,0,0,0,N/A
2831238,2024-02-14T00:00:00Z,Virginia,51,Charlottesville,3251 Morgantown Rd,Virginia L Murray Elementary School,0,0,0,0,1,N/A
2833795,2024-02-14T00:00:00Z,Oklahoma,40,Choctaw,14300 NE 10th St,Choctaw High School,0,0,0,0,0,N/A
2833730,2024-02-13T00:00:00Z,Washington,53,Yakima,212 S 6th Ave,Davis High School,0,0,0,0,1,N/A
2828035,2024-02-13T00:00:00Z,Mississippi,28,Raymond,14050 MS-18,Raymond High School,0,0,0,0,0,N/A
2829878,2024-02-13T00:00:00Z,Texas,48,Houston,17202 Butte Creek Rd,Ponderosa Elementary School,0,0,0,0,0,N/A
2831006,2024-02-13T00:00:00Z,North Carolina,37,Raleigh,2 Broughton Dr,North Carolina State University,0,0,0,0,0,N/A
2827865,2024-02-12T00:00:00Z,Washington,53,Burlington,301 N Burlington Blvd,Burlington-Edison High School,0,0,0,0,1,N/A
2858294,2024-02-12T00:00:00Z,New Mexico,35,Santa Fe,100 Siringo Rd,St Michael’s High School,0,0,0,0,1,N/A
2827841,2024-02-12T00:00:00Z,Pennsylvania,42,Philadelphia,1231 N Broad St,Youthbuild Charter School,0,0,0,0,1,N/A
2826823,2024-02-12T00:00:00Z,Mississippi,28,Jackson,1400 John R Lynch St,College of Liberal Arts,0,0,0,0,0,N/A
2827029,2024-02-12T00:00:00Z,Minnesota,27,Saint Paul,275 Lexington Pkwy N,St. Paul Central High School,0,0,0,0,1,N/A
2826727,2024-02-12T00:00:00Z,Virginia,51,Chesapeake,1969 Braves Trail,Indian River High School,0,0,0,0,1,N/A
2827209,2024-02-12T00:00:00Z,Ohio,39,Bedford,481 Northfield Rd,Bedford High School,0,0,0,0,1,N/A
2827478,2024-02-12T00:00:00Z,North Carolina,37,Raleigh,2312 Greek Village Dr,North Carolina State University - Sigma Nu,0,0,0,0,1,N/A
2827855,2024-02-12T00:00:00Z,Arkansas,5,Camden (East Camden),6415 Spellman Rd,Southern Arkansas University Tech / Highland Park Hall,0,1,0,0,1,N/A
2826571,2024-02-11T00:00:00Z,North Carolina,37,Raleigh,2720 Cates Ave,North Carolina State University,0,0,0,0,1,N/A
2865210,2024-02-10T00:00:00Z,Florida,12,Labelle,2052 NW Eucalyptus Blvd,Country Oaks Elementary School,0,0,0,0,2,N/A
2825224,2024-02-09T00:00:00Z,California,6,Berkeley,1 Cross-Sproul Path,Sproul Plaza,0,0,0,0,1,N/A
2824414,2024-02-09T00:00:00Z,Florida,12,Palm Beach Gardens,13601 N Military Trl,William T. Dwyer High School,0,0,0,0,1,N/A
2825090,2024-02-09T00:00:00Z,Georgia,13,Atlanta (East Point),2575 Harris St,Tri-Cities High School,1,0,0,0,1,N/A
2825092,2024-02-09T00:00:00Z,Washington,53,Seattle,13401 Meridian Ave N,Ingraham High School,0,0,0,0,4,N/A
2824296,2024-02-09T00:00:00Z,Indiana,18,Elkhart,58903 Co Rd 3,Jimtown Junior High School,0,0,0,0,1,N/A
2823814,2024-02-08T00:00:00Z,Ohio,39,Youngstown,940 Bryn Mawr Ave,East Middle School,0,0,0,0,1,N/A
2823618,2024-02-07T00:00:00Z,Oregon,41,Eugene,1125 Willagillespie Rd,Willagillespie Elementary School,0,0,0,0,2,N/A
2839469,2024-02-07T00:00:00Z,Texas,48,Sugar Land,13707 Jess Pirtle Blvd,Sugar Mill Elementary,0,0,0,0,0,N/A
2823260,2024-02-07T00:00:00Z,North Carolina,37,Pembroke,519 University Rd,University of North Carolina at Pembroke,1,0,0,0,1,N/A
2907200,2024-02-07T00:00:00Z,Nevada,32,North Las Vegas,2328 Silver Clouds Dr,Eva G Simmons Elementary School,0,0,0,0,1,N/A
2833813,2024-02-07T00:00:00Z,Nevada,32,Las Vegas,1201 W Lake Mead Blvd,Democracy Preparatory Academy,0,0,0,0,1,N/A
2821471,2024-02-06T00:00:00Z,North Carolina,37,Huntersville,11201 Old Statesville Rd,North Mecklenburg High School,0,0,0,0,0,N/A
2821580,2024-02-06T00:00:00Z,Pennsylvania,42,Mechanicsburg,6746 Carlisle Pike,Eagle View Middle School,0,0,0,0,1,N/A
2821653,2024-02-06T00:00:00Z,Ohio,39,Galloway,146 Galloway Rd,Westland High School,0,0,0,0,0,N/A
2823298,2024-02-06T00:00:00Z,Wisconsin,55,Madison,1000 Edgewood College Dr,Edgewood College,0,0,0,0,1,N/A
2821311,2024-02-06T00:00:00Z,South Carolina,45,Myrtle Beach,3101 N Oak St,Myrtle Beach Middle School,0,0,0,0,1,N/A
2821307,2024-02-06T00:00:00Z,South Carolina,45,Orangeburg,300 College Ave,South Carolina State University,0,0,0,0,1,N/A
2822189,2024-02-06T00:00:00Z,South Carolina,45,North Charleston,3625 Ashley Phosphate Rd,R.B. Stall High School,0,0,0,0,1,N/A
2820511,2024-02-05T00:00:00Z,Georgia,13,Augusta,1339 Laney Walker Blvd,Lucy C. Laney High School,0,0,0,0,1,N/A
2820278,2024-02-05T00:00:00Z,Florida,12,Jacksonville,4555 Craven Rd W,Beauclerc Elementary,0,0,0,0,1,N/A
2818575,2024-02-02T00:00:00Z,New York,36,Rockville Centre,140 Shepherd St,South Side High School,0,0,0,0,1,N/A
2821785,2024-02-02T00:00:00Z,North Carolina,37,Wilmington,2601 Princess Pl Dr,Rachel Freeman School of Engineering,0,0,0,0,1,N/A
2819094,2024-02-02T00:00:00Z,Washington,53,Arlington,18821 Crown Ridge Blvd,Arlington High School,0,0,0,0,1,N/A
2818997,2024-02-02T00:00:00Z,Illinois,17,East Saint Louis,5510 State St,Mason-Clark Middle School,0,0,0,0,1,N/A
2818773,2024-02-02T00:00:00Z,Arizona,4,Avondale,11650 W Whyman Ave,La Joya Community High School,0,0,0,0,2,N/A
2818702,2024-02-01T00:00:00Z,Pennsylvania,42,Pittsburgh,1500 Yost Blvd,Propel Schools - Braddock Hills,0,0,0,0,1,N/A
2818082,2024-02-01T00:00:00Z,Indiana,18,Indianapolis,1140 Doctor M L K  Jr St,Crispus Attucks High School,0,0,0,0,1,N/A
